symbol	date	close
DGKC	05-Feb-19	72.92
DGKC	05-Mar-19	72
DGKC	05-Jun-19	70.07
DGKC	05-Jul-19	68.62
DGKC	05-Aug-19	68.02
DGKC	05-Sep-19	69.98
DGKC	05-Oct-19	68.01
DGKC	06-Mar-19	57.48
DGKC	06-Oct-19	54.61
DGKC	06-Nov-19	53.38
DGKC	06-Dec-19	55.6
DGKC	07-Jan-19	55.65
DGKC	07-Feb-19	57.26
DGKC	07-Mar-19	60.12
DGKC	07-Apr-19	57.26
DGKC	07-May-19	55.19
DGKC	07-Aug-19	53.01
DGKC	07-Sep-19	52.01
DGKC	07-Oct-19	52.18
DGKC	07-Nov-19	52.49
DGKC	07-Dec-19	50.14
DGKC	08-Jan-19	43.84
DGKC	08-Feb-19	43.72
DGKC	08-May-19	43.33
DGKC	08-Jun-19	43.86
DGKC	08-Jul-19	43.77
DGKC	08-Aug-19	44.06
DGKC	08-Sep-19	46.09
DGKC	09-Feb-19	48.77
DGKC	09-Mar-19	46.9
DGKC	09-Apr-19	49.24
DGKC	09-May-19	47.46
DGKC	09-Jun-19	46.9
DGKC	09-Nov-19	45.48
DGKC	09-Dec-19	47.69
DGKC	10-Jan-19	50.75
DGKC	10-Feb-19	53.28
DGKC	10-Mar-19	55.94
DGKC	10-Apr-19	57.9
DGKC	10-Jul-19	60.44
DGKC	10-Aug-19	60.22
DGKC	10-Sep-19	57.34
DGKC	10-Oct-19	58.04
DGKC	10-Nov-19	58.26
DGKC	11-Jan-19	62.39
DGKC	11-Apr-19	65.5
DGKC	11-May-19	66.98
DGKC	11-Jun-19	68.61
DGKC	11-Jul-19	65.47
DGKC	11-Aug-19	63.42
DGKC	11-Nov-19	66.59
DGKC	11-Dec-19	69
DGKC	12-Feb-19	75.93
DGKC	12-Mar-19	73.18
DGKC	12-Apr-19	76.76
DGKC	12-May-19	79.81
DGKC	12-Jun-19	77.87
DGKC	12-Sep-19	75.61
DGKC	12-Oct-19	77.16
DGKC	12-Nov-19	76.14
DGKC	12-Dec-19	75.19
DGKC	01-Jan-20	75.23
DGKC	01-Feb-20	78.39
DGKC	01-Mar-20	77.63
DGKC	01-Jun-20	73.75
DGKC	01-Jul-20	75.23
DGKC	01-Aug-20	72.06
DGKC	01-Sep-20	75.66
DGKC	01-Oct-20	76.67
DGKC	02-Mar-20	71.15
DGKC	02-Apr-20	71.53
DGKC	02-Jun-20	70.56
DGKC	02-Jul-20	66.47
DGKC	02-Oct-20	62.65
DGKC	02-Nov-20	64.55
DGKC	02-Dec-20	66.61
DGKC	03-Feb-20	74.04
DGKC	03-Mar-20	75.68
DGKC	03-Apr-20	76.38
DGKC	03-May-20	80.67
DGKC	03-Jun-20	79.95
DGKC	03-Sep-20	85.54
DGKC	03-Oct-20	87.9
DGKC	03-Nov-20	85.92
DGKC	03-Dec-20	80.63
DGKC	04-Jan-20	58.73
DGKC	04-Feb-20	63.13
DGKC	04-Mar-20	67.82
DGKC	04-Jun-20	64.69
DGKC	04-Jul-20	69.28
DGKC	04-Aug-20	69.25
DGKC	04-Sep-20	74.44
DGKC	04-Oct-20	76.04
DGKC	05-Apr-20	84.02
DGKC	05-May-20	82.34
DGKC	05-Jun-20	80.81
DGKC	05-Jul-20	78.72
DGKC	05-Aug-20	79.35
DGKC	05-Nov-20	78.71
DGKC	05-Dec-20	84.15
DGKC	06-Jan-20	81.01
DGKC	06-Feb-20	81.76
DGKC	06-Mar-20	81.21
DGKC	06-Apr-20	80.76
DGKC	06-May-20	81.83
DGKC	06-Aug-20	83.37
DGKC	06-Sep-20	83.18
DGKC	06-Oct-20	82.49
DGKC	06-Nov-20	83.66
DGKC	06-Dec-20	83.75
DGKC	07-Jan-20	91.39
DGKC	07-Feb-20	90.9
DGKC	07-Mar-20	90.45
DGKC	07-Jun-20	92.18
DGKC	07-Jul-20	93.04
DGKC	07-Aug-20	95.31
DGKC	07-Sep-20	95.63
DGKC	07-Oct-20	95.97
DGKC	08-Mar-20	106.27
DGKC	08-Apr-20	102.09
DGKC	08-May-20	107.77
DGKC	08-Jun-20	107.37
DGKC	08-Jul-20	106.17
DGKC	08-Oct-20	104.63
DGKC	08-Nov-20	106.14
DGKC	08-Dec-20	105.72
DGKC	09-Jan-20	115.15
DGKC	09-Feb-20	116.47
DGKC	09-Mar-20	117.63
DGKC	09-Apr-20	116.32
DGKC	09-Jul-20	116.2
DGKC	09-Aug-20	113.79
DGKC	09-Sep-20	113.1
DGKC	09-Oct-20	115
DGKC	09-Nov-20	113.31
DGKC	10-Jan-20	108.17
DGKC	10-Feb-20	106.77
DGKC	10-May-20	104.76
DGKC	10-Jun-20	106.19
DGKC	10-Jul-20	111.08
DGKC	10-Aug-20	110.08
DGKC	10-Sep-20	109.58
DGKC	10-Dec-20	106.99
DGKC	11-Feb-20	109
DGKC	11-Mar-20	112.44
DGKC	11-Apr-20	110.53
DGKC	11-May-20	111.4
DGKC	11-Jun-20	110.02
DGKC	11-Sep-20	109.26
DGKC	11-Oct-20	109.16
DGKC	11-Nov-20	107.84
DGKC	11-Dec-20	105.53
DGKC	12-Jan-20	106.13
DGKC	12-Feb-20	106.74
DGKC	12-Mar-20	106.99
DGKC	12-Apr-20	106.09
DGKC	12-Jul-20	105.75
DGKC	12-Aug-20	107.35
DGKC	12-Sep-20	108.11
DGKC	12-Oct-20	108.41
DGKC	12-Nov-20	108.4
DGKC	01-Jan-21	114.86
DGKC	01-Apr-21	110.66
DGKC	01-May-21	111.63
DGKC	01-Jun-21	112.88
DGKC	01-Jul-21	112.38
DGKC	01-Aug-21	113.12
DGKC	01-Nov-21	112.22
DGKC	01-Dec-21	112.34
DGKC	02-Jan-21	118.41
DGKC	02-Feb-21	117.32
DGKC	02-Mar-21	121.16
DGKC	02-Apr-21	118.62
DGKC	02-Aug-21	116.94
DGKC	02-Sep-21	116.34
DGKC	02-Oct-21	120.5
DGKC	02-Nov-21	126.7
DGKC	02-Dec-21	131.1
DGKC	03-Jan-21	135.22
DGKC	03-Feb-21	135.23
DGKC	03-Mar-21	137.07
DGKC	03-Apr-21	132.02
DGKC	03-May-21	134.3
DGKC	03-Aug-21	127.18
DGKC	03-Sep-21	117.88
DGKC	03-Oct-21	115.93
DGKC	03-Nov-21	115.14
DGKC	03-Dec-21	122.98
DGKC	04-Jan-21	117.71
DGKC	04-Feb-21	117.52
DGKC	04-May-21	115.43
DGKC	04-Jun-21	120.05
DGKC	04-Jul-21	119.86
DGKC	04-Aug-21	124.5
DGKC	04-Sep-21	126.4
DGKC	04-Dec-21	124.26
DGKC	05-Mar-21	110.12
DGKC	05-Apr-21	109.45
DGKC	05-May-21	110.57
DGKC	05-Jun-21	111.07
DGKC	06-Jan-21	131.11
DGKC	06-Feb-21	129.55
DGKC	06-Mar-21	129.42
DGKC	06-Apr-21	129.97
DGKC	06-Jul-21	130.33
DGKC	06-Aug-21	130.8
DGKC	06-Sep-21	129.2
DGKC	06-Oct-21	128.53
DGKC	06-Nov-21	126.09
DGKC	07-Jan-21	120.39
DGKC	07-Feb-21	118.21
DGKC	07-May-21	115.42
DGKC	07-Jun-21	116.22
DGKC	07-Jul-21	115.69
DGKC	07-Aug-21	118.63
DGKC	07-Sep-21	116.54
DGKC	07-Dec-21	114.87
DGKC	08-Feb-21	110.04
DGKC	08-Mar-21	112.97
DGKC	08-Apr-21	111.3
DGKC	08-May-21	110.85
DGKC	08-Jun-21	109.64
DGKC	08-Sep-21	106.8
DGKC	08-Oct-21	106.41
DGKC	08-Nov-21	107.13
DGKC	08-Dec-21	106.41
DGKC	09-Jan-21	106.03
DGKC	09-Feb-21	103.22
DGKC	09-Mar-21	102.89
DGKC	09-Jun-21	102.74
DGKC	09-Jul-21	100.62
DGKC	09-Aug-21	98.78
DGKC	09-Sep-21	99.04
DGKC	09-Oct-21	101.6
DGKC	10-Jan-21	86.62
DGKC	10-Apr-21	86.39
DGKC	10-May-21	81.92
ENGRO	01-Feb-17	324.9
ENGRO	01-Mar-17	335.92
ENGRO	01-Apr-17	334.41
ENGRO	01-May-17	335.64
ENGRO	01-Jun-17	339.25
ENGRO	01-Sep-17	338.51
ENGRO	01-Oct-17	330.55
ENGRO	01-Nov-17	333.76
ENGRO	01-Dec-17	331.81
ENGRO	02-Jan-17	340.75
ENGRO	02-Feb-17	344.79
ENGRO	02-Mar-17	357.49
ENGRO	02-Jun-17	358.86
ENGRO	02-Jul-17	365.89
ENGRO	02-Aug-17	371.03
ENGRO	02-Sep-17	372.19
ENGRO	02-Oct-17	379.66
ENGRO	03-Jan-17	383.9
ENGRO	03-Feb-17	385.01
ENGRO	03-Mar-17	380.43
ENGRO	03-Jun-17	377.31
ENGRO	03-Jul-17	373.75
ENGRO	03-Aug-17	376.69
ENGRO	03-Sep-17	380.03
ENGRO	03-Oct-17	380.23
ENGRO	04-Mar-17	361.05
ENGRO	04-Apr-17	362.76
ENGRO	04-May-17	356.89
ENGRO	04-Jun-17	350.41
ENGRO	04-Jul-17	354.78
ENGRO	04-Oct-17	354.6
ENGRO	04-Nov-17	356.28
ENGRO	04-Dec-17	353.21
ENGRO	05-Feb-17	347.4
ENGRO	05-Mar-17	350.49
ENGRO	05-Apr-17	361.29
ENGRO	05-May-17	370.57
ENGRO	05-Aug-17	379.35
ENGRO	05-Sep-17	377.94
ENGRO	05-Oct-17	375.06
ENGRO	05-Nov-17	376.45
ENGRO	05-Dec-17	383.22
ENGRO	06-Jan-17	358.14
ENGRO	06-Feb-17	352.14
ENGRO	06-May-17	369.08
ENGRO	06-Jun-17	367.18
ENGRO	06-Jul-17	363.2
ENGRO	06-Aug-17	361.31
ENGRO	06-Sep-17	361.42
ENGRO	06-Dec-17	343.46
ENGRO	07-Mar-17	311.91
ENGRO	07-Apr-17	319.29
ENGRO	07-May-17	316.87
ENGRO	07-Jun-17	317.11
ENGRO	07-Jul-17	327.96
ENGRO	07-Oct-17	339.88
ENGRO	07-Nov-17	322.89
ENGRO	07-Dec-17	314.35
ENGRO	08-Jan-17	338.04
ENGRO	08-Feb-17	339.82
ENGRO	08-Mar-17	339.56
ENGRO	08-Apr-17	336.47
ENGRO	08-Jul-17	332.53
ENGRO	08-Aug-17	324.21
ENGRO	08-Sep-17	320.08
ENGRO	08-Oct-17	316.1
ENGRO	08-Nov-17	311.44
ENGRO	09-May-17	285.31
ENGRO	09-Jun-17	284.26
ENGRO	09-Jul-17	291.35
ENGRO	09-Aug-17	290.68
ENGRO	09-Nov-17	288.59
ENGRO	09-Dec-17	290.4
ENGRO	10-Feb-17	301.6
ENGRO	10-Mar-17	289.89
ENGRO	10-Apr-17	283.45
ENGRO	10-May-17	286.94
ENGRO	10-Jun-17	292.65
ENGRO	10-Sep-17	291.03
ENGRO	10-Oct-17	286.99
ENGRO	10-Nov-17	282.98
ENGRO	10-Dec-17	281.72
ENGRO	11-Jan-17	286.59
ENGRO	11-Feb-17	284.79
ENGRO	11-Mar-17	287.62
ENGRO	11-Jun-17	287.57
ENGRO	11-Jul-17	288.15
ENGRO	11-Aug-17	286.07
ENGRO	11-Sep-17	295.97
ENGRO	11-Oct-17	288.02
ENGRO	12-Apr-17	259.36
ENGRO	12-May-17	261.83
ENGRO	12-Jun-17	262.97
ENGRO	12-Jul-17	254.07
ENGRO	12-Aug-17	260.19
ENGRO	12-Nov-17	253.43
ENGRO	12-Dec-17	258.75
ENGRO	01-Jan-18	280.3
ENGRO	01-Feb-18	280.39
ENGRO	01-Mar-18	281.49
ENGRO	01-Apr-18	284.83
ENGRO	01-May-18	286.7
ENGRO	01-Aug-18	290.15
ENGRO	01-Sep-18	288.48
ENGRO	01-Oct-18	297.24
ENGRO	01-Nov-18	292.17
ENGRO	01-Dec-18	287.23
ENGRO	02-Jan-18	302.09
ENGRO	02-Feb-18	300.92
ENGRO	02-Jun-18	298.53
ENGRO	02-Jul-18	297.92
ENGRO	02-Aug-18	300.17
ENGRO	02-Sep-18	298.23
ENGRO	02-Dec-18	297.44
ENGRO	03-Jan-18	308.06
ENGRO	03-Feb-18	309.26
ENGRO	03-May-18	307.54
ENGRO	03-Jun-18	303.89
ENGRO	03-Jul-18	300.06
ENGRO	03-Aug-18	297.67
ENGRO	03-Sep-18	295.88
ENGRO	03-Dec-18	300.16
ENGRO	04-Feb-18	316.1
ENGRO	04-Mar-18	317.53
ENGRO	04-Apr-18	315.36
ENGRO	04-May-18	318.02
ENGRO	04-Jun-18	318.65
ENGRO	04-Sep-18	318.87
ENGRO	04-Oct-18	319.08
ENGRO	04-Nov-18	317.26
ENGRO	04-Dec-18	316.31
ENGRO	05-Feb-18	309.37
ENGRO	05-Mar-18	307.66
ENGRO	05-Apr-18	307.14
ENGRO	05-Jul-18	311.74
ENGRO	05-Aug-18	308.76
ENGRO	05-Sep-18	307.38
ENGRO	05-Oct-18	310.05
ENGRO	05-Nov-18	308.02
ENGRO	06-Jan-18	303.66
ENGRO	06-Apr-18	312.6
ENGRO	06-May-18	317.38
ENGRO	06-Jun-18	316.39
ENGRO	06-Jul-18	309.86
ENGRO	06-Nov-18	317.02
ENGRO	06-Dec-18	315.24
ENGRO	07-Feb-18	314.28
ENGRO	07-Mar-18	315.03
ENGRO	07-Apr-18	307.14
ENGRO	07-May-18	307.41
ENGRO	07-Jun-18	307.26
ENGRO	07-Sep-18	297.37
ENGRO	07-Oct-18	296.66
ENGRO	07-Nov-18	306.7
ENGRO	07-Dec-18	313.88
ENGRO	08-Jan-18	336.47
ENGRO	08-Feb-18	331.66
ENGRO	08-Mar-18	338.85
ENGRO	08-Jun-18	347.31
ENGRO	08-Jul-18	343.79
ENGRO	08-Aug-18	346.76
ENGRO	08-Sep-18	350.22
ENGRO	08-Oct-18	348.76
ENGRO	09-Mar-18	328.83
ENGRO	09-Apr-18	328.27
ENGRO	09-May-18	326.58
ENGRO	09-Jun-18	323.28
ENGRO	09-Jul-18	322.27
ENGRO	09-Oct-18	319.63
ENGRO	09-Nov-18	318.97
ENGRO	09-Dec-18	315.14
ENGRO	10-Jan-18	312.56
ENGRO	10-Feb-18	316.72
ENGRO	10-Mar-18	313.99
ENGRO	10-Apr-18	310.07
ENGRO	10-May-18	305.57
ENGRO	10-Aug-18	297.15
ENGRO	10-Sep-18	307.43
ENGRO	10-Oct-18	310.4
ENGRO	10-Nov-18	307.64
ENGRO	10-Dec-18	297
ENGRO	11-Jan-18	337.91
ENGRO	11-Feb-18	344.5
ENGRO	11-May-18	338.5
ENGRO	11-Jun-18	338.24
ENGRO	11-Jul-18	341.38
ENGRO	11-Aug-18	340.01
ENGRO	11-Sep-18	340.56
ENGRO	11-Dec-18	336.36
ENGRO	12-Mar-18	300.88
ENGRO	12-Apr-18	304.68
ENGRO	12-May-18	302.04
ENGRO	12-Jun-18	292.96
ENGRO	12-Jul-18	299.54
ENGRO	12-Oct-18	303.6
ENGRO	12-Nov-18	299.41
ENGRO	12-Dec-18	294.06
ENGRO	01-Jan-19	305.54
ENGRO	01-Feb-19	308.75
ENGRO	01-Mar-19	314.99
ENGRO	01-Apr-19	313.56
ENGRO	01-Jul-19	324.6
ENGRO	01-Aug-19	325.98
ENGRO	01-Sep-19	324.21
ENGRO	01-Oct-19	328.43
ENGRO	01-Nov-19	321.32
ENGRO	02-Jan-19	335.89
ENGRO	02-Apr-19	336.91
ENGRO	02-Jun-19	338.79
ENGRO	02-Jul-19	336.65
ENGRO	02-Aug-19	331.98
ENGRO	02-Nov-19	329.97
ENGRO	02-Dec-19	331.9
ENGRO	03-Jan-19	326.97
ENGRO	03-Apr-19	327.86
ENGRO	03-May-19	328.08
ENGRO	03-Jun-19	327.34
ENGRO	03-Jul-19	326.53
ENGRO	03-Aug-19	320.53
ENGRO	03-Nov-19	318.13
ENGRO	03-Dec-19	317.72
ENGRO	04-Jan-19	322.65
ENGRO	04-Feb-19	320.78
ENGRO	04-Mar-19	321.86
ENGRO	04-Apr-19	318.32
ENGRO	04-May-19	318.97
ENGRO	04-Aug-19	314.7
ENGRO	04-Sep-19	317.49
ENGRO	04-Oct-19	314.7
ENGRO	04-Nov-19	315.94
ENGRO	04-Dec-19	319.73
ENGRO	05-Feb-19	289.97
ENGRO	05-Mar-19	285.64
ENGRO	05-Jun-19	279.42
ENGRO	05-Jul-19	277.6
ENGRO	05-Aug-19	272.25
ENGRO	05-Sep-19	268.92
ENGRO	05-Oct-19	266.09
ENGRO	06-Mar-19	272.54
ENGRO	06-Oct-19	263.25
ENGRO	06-Nov-19	268.53
ENGRO	06-Dec-19	273.56
ENGRO	07-Jan-19	266.69
ENGRO	07-Feb-19	268.97
ENGRO	07-Mar-19	273.4
ENGRO	07-Apr-19	274.08
ENGRO	07-May-19	270.82
ENGRO	07-Aug-19	268.86
ENGRO	07-Sep-19	267.35
ENGRO	07-Oct-19	268.93
ENGRO	07-Nov-19	271.3
ENGRO	07-Dec-19	269.09
ENGRO	08-Jan-19	256.17
ENGRO	08-Feb-19	256.13
ENGRO	08-May-19	252.32
ENGRO	08-Jun-19	252.6
ENGRO	08-Jul-19	246.06
ENGRO	08-Aug-19	240.63
ENGRO	08-Sep-19	236.45
ENGRO	09-Feb-19	254.89
ENGRO	09-Mar-19	255.07
ENGRO	09-Apr-19	263.93
ENGRO	09-May-19	259.19
ENGRO	09-Jun-19	257.75
ENGRO	09-Nov-19	260.85
ENGRO	09-Dec-19	266.84
ENGRO	10-Jan-19	268.49
ENGRO	10-Feb-19	268.35
ENGRO	10-Mar-19	271.76
ENGRO	10-Apr-19	274.08
ENGRO	10-Jul-19	277.27
ENGRO	10-Aug-19	274.32
ENGRO	10-Sep-19	274.14
ENGRO	10-Oct-19	277.39
ENGRO	10-Nov-19	281.54
ENGRO	11-Jan-19	298.44
ENGRO	11-Apr-19	306.76
ENGRO	11-May-19	311.33
ENGRO	11-Jun-19	312.5
ENGRO	11-Jul-19	316.54
ENGRO	11-Aug-19	320.35
ENGRO	11-Nov-19	323.82
ENGRO	11-Dec-19	322.03
ENGRO	12-Feb-19	340.44
ENGRO	12-Mar-19	324.37
ENGRO	12-Apr-19	321.75
ENGRO	12-May-19	321.06
ENGRO	12-Jun-19	323.04
ENGRO	12-Sep-19	326.34
ENGRO	12-Oct-19	327.7
ENGRO	12-Nov-19	325.97
ENGRO	12-Dec-19	327.73
ENGRO	01-Jan-20	354.28
ENGRO	01-Feb-20	366
ENGRO	01-Mar-20	355.48
ENGRO	01-Jun-20	341.76
ENGRO	01-Jul-20	347.65
ENGRO	01-Aug-20	347.41
ENGRO	01-Sep-20	354.19
ENGRO	01-Oct-20	359.85
ENGRO	02-Mar-20	328.38
ENGRO	02-Apr-20	335.13
ENGRO	02-Jun-20	334.16
ENGRO	02-Jul-20	334.14
ENGRO	02-Oct-20	326.41
ENGRO	02-Nov-20	329.05
ENGRO	02-Dec-20	337.99
ENGRO	03-Feb-20	330.26
ENGRO	03-Mar-20	324.5
ENGRO	03-Apr-20	317.84
ENGRO	03-May-20	328.67
ENGRO	03-Jun-20	314.54
ENGRO	03-Sep-20	301
ENGRO	03-Oct-20	307.47
ENGRO	03-Nov-20	304.9
ENGRO	03-Dec-20	286.02
ENGRO	04-Jan-20	270.25
ENGRO	04-Feb-20	278.62
ENGRO	04-Mar-20	277.28
ENGRO	04-Jun-20	269.07
ENGRO	04-Jul-20	272.21
ENGRO	04-Aug-20	269.61
ENGRO	04-Sep-20	274.55
ENGRO	04-Oct-20	279.24
ENGRO	05-Apr-20	303.6
ENGRO	05-May-20	308.39
ENGRO	05-Jun-20	306.56
ENGRO	05-Jul-20	305.23
ENGRO	05-Aug-20	303.73
ENGRO	05-Nov-20	303.4
ENGRO	05-Dec-20	307.87
ENGRO	06-Jan-20	290.99
ENGRO	06-Feb-20	291.62
ENGRO	06-Mar-20	288.72
ENGRO	06-Apr-20	287.51
ENGRO	06-May-20	293.32
ENGRO	06-Aug-20	289.41
ENGRO	06-Sep-20	287.92
ENGRO	06-Oct-20	287.95
ENGRO	06-Nov-20	290.77
ENGRO	06-Dec-20	287.72
ENGRO	07-Jan-20	298.29
ENGRO	07-Feb-20	299.09
ENGRO	07-Mar-20	298.16
ENGRO	07-Jun-20	298.16
ENGRO	07-Jul-20	295.94
ENGRO	07-Aug-20	295.08
ENGRO	07-Sep-20	298.78
ENGRO	07-Oct-20	300.9
ENGRO	08-Mar-20	317.46
ENGRO	08-Apr-20	319.2
ENGRO	08-May-20	316.98
ENGRO	08-Jun-20	314.77
ENGRO	08-Jul-20	313.92
ENGRO	08-Oct-20	311.94
ENGRO	08-Nov-20	314.88
ENGRO	08-Dec-20	313.31
ENGRO	09-Jan-20	298.2
ENGRO	09-Feb-20	303.58
ENGRO	09-Mar-20	303.29
ENGRO	09-Apr-20	301.53
ENGRO	09-Jul-20	303.18
ENGRO	09-Aug-20	303.46
ENGRO	09-Sep-20	304.12
ENGRO	09-Oct-20	308.23
ENGRO	09-Nov-20	312.23
ENGRO	10-Jan-20	303.67
ENGRO	10-Feb-20	299.71
ENGRO	10-May-20	291.84
ENGRO	10-Jun-20	293.9
ENGRO	10-Jul-20	298.38
ENGRO	10-Aug-20	301.33
ENGRO	10-Sep-20	300.74
ENGRO	10-Dec-20	299.63
ENGRO	11-Feb-20	299.56
ENGRO	11-Mar-20	308
ENGRO	11-Apr-20	306.9
ENGRO	11-May-20	308.54
ENGRO	11-Jun-20	304.78
ENGRO	11-Sep-20	304.42
ENGRO	11-Oct-20	307.77
ENGRO	11-Nov-20	305.34
ENGRO	11-Dec-20	305.17
ENGRO	12-Jan-20	309.04
ENGRO	12-Feb-20	311.44
ENGRO	12-Mar-20	312.11
ENGRO	12-Apr-20	303.1
ENGRO	12-Jul-20	303.08
ENGRO	12-Aug-20	304.89
ENGRO	12-Sep-20	305.82
ENGRO	12-Oct-20	303.08
ENGRO	12-Nov-20	303.62
ENGRO	01-Jan-21	312.58
ENGRO	01-Apr-21	309.9
ENGRO	01-May-21	308.58
ENGRO	01-Jun-21	312.09
ENGRO	01-Jul-21	315.85
ENGRO	01-Aug-21	318.58
ENGRO	01-Nov-21	318.25
ENGRO	01-Dec-21	317.59
ENGRO	02-Jan-21	312.74
ENGRO	02-Feb-21	312.05
ENGRO	02-Mar-21	313.05
ENGRO	02-Apr-21	315.25
ENGRO	02-Aug-21	309.1
ENGRO	02-Sep-21	307.3
ENGRO	02-Oct-21	306.8
ENGRO	02-Nov-21	303.85
ENGRO	02-Dec-21	301.65
ENGRO	03-Jan-21	303.47
ENGRO	03-Feb-21	304.97
ENGRO	03-Mar-21	305.44
ENGRO	03-Apr-21	301.96
ENGRO	03-May-21	304.52
ENGRO	03-Aug-21	301.65
ENGRO	03-Sep-21	298.51
ENGRO	03-Oct-21	295.34
ENGRO	03-Nov-21	290.79
ENGRO	03-Dec-21	289.92
ENGRO	04-Jan-21	298.04
ENGRO	04-Feb-21	299.44
ENGRO	04-May-21	305.43
ENGRO	04-Jun-21	308.98
ENGRO	04-Jul-21	301.84
ENGRO	04-Aug-21	306.93
ENGRO	04-Sep-21	297.49
ENGRO	04-Dec-21	291.51
ENGRO	05-Mar-21	296.72
ENGRO	05-Apr-21	299.45
ENGRO	05-May-21	301.92
ENGRO	05-Jun-21	302.53
ENGRO	06-Jan-21	319.9
ENGRO	06-Feb-21	318.39
ENGRO	06-Mar-21	316.25
ENGRO	06-Apr-21	316.16
ENGRO	06-Jul-21	316.65
ENGRO	06-Aug-21	315.68
ENGRO	06-Sep-21	314.14
ENGRO	06-Oct-21	316.85
ENGRO	06-Nov-21	305.79
ENGRO	07-Jan-21	295.75
ENGRO	07-Feb-21	296.39
ENGRO	07-May-21	294.14
ENGRO	07-Jun-21	296.41
ENGRO	07-Jul-21	295.77
ENGRO	07-Aug-21	299.88
ENGRO	07-Sep-21	297.52
ENGRO	07-Dec-21	296.16
ENGRO	08-Feb-21	296.12
ENGRO	08-Mar-21	294.74
ENGRO	08-Apr-21	293.97
ENGRO	08-May-21	294.29
ENGRO	08-Jun-21	294.16
ENGRO	08-Sep-21	290.93
ENGRO	08-Oct-21	293
ENGRO	08-Nov-21	296.53
ENGRO	08-Dec-21	297.16
ENGRO	09-Jan-21	295.06
ENGRO	09-Feb-21	292.44
ENGRO	09-Mar-21	292.56
ENGRO	09-Jun-21	289.89
ENGRO	09-Jul-21	289.65
ENGRO	09-Aug-21	282.83
ENGRO	09-Sep-21	286
ENGRO	09-Oct-21	285.78
ENGRO	10-Jan-21	280.18
ENGRO	10-Apr-21	282.32
ENGRO	10-May-21	279.45
EPCL	01-Feb-17	18.46
EPCL	01-Mar-17	18.99
EPCL	01-Apr-17	18.74
EPCL	01-May-17	18.11
EPCL	01-Jun-17	18.19
EPCL	01-Sep-17	18.7
EPCL	01-Oct-17	18.63
EPCL	01-Nov-17	18.84
EPCL	01-Dec-17	19.65
EPCL	02-Jan-17	23.25
EPCL	02-Feb-17	24.41
EPCL	02-Mar-17	25.2
EPCL	02-Jun-17	26.32
EPCL	02-Jul-17	26.46
EPCL	02-Aug-17	26.72
EPCL	02-Sep-17	26.76
EPCL	02-Oct-17	25.97
EPCL	03-Jan-17	25.96
EPCL	03-Feb-17	27.05
EPCL	03-Mar-17	27.11
EPCL	03-Jun-17	25.86
EPCL	03-Jul-17	25.53
EPCL	03-Aug-17	25.61
EPCL	03-Sep-17	24.69
EPCL	03-Oct-17	24.35
EPCL	04-Mar-17	25.37
EPCL	04-Apr-17	25.65
EPCL	04-May-17	24.92
EPCL	04-Jun-17	24.86
EPCL	04-Jul-17	25.09
EPCL	04-Oct-17	25.68
EPCL	04-Nov-17	25.99
EPCL	04-Dec-17	26.54
EPCL	05-Feb-17	28.52
EPCL	05-Mar-17	28.92
EPCL	05-Apr-17	30.36
EPCL	05-May-17	30.93
EPCL	05-Aug-17	30.95
EPCL	05-Sep-17	30.51
EPCL	05-Oct-17	29.57
EPCL	05-Nov-17	29.69
EPCL	05-Dec-17	30.51
EPCL	06-Jan-17	30.68
EPCL	06-Feb-17	31.36
EPCL	06-May-17	32.92
EPCL	06-Jun-17	34.56
EPCL	06-Jul-17	36.28
EPCL	06-Aug-17	38.09
EPCL	06-Sep-17	36.9
EPCL	06-Dec-17	35.26
EPCL	07-Mar-17	34.68
EPCL	07-Apr-17	34.9
EPCL	07-May-17	34.54
EPCL	07-Jun-17	33.44
EPCL	07-Jul-17	34.28
EPCL	07-Oct-17	35.99
EPCL	07-Nov-17	34.2
EPCL	07-Dec-17	33.28
EPCL	08-Jan-17	38.7
EPCL	08-Feb-17	37.02
EPCL	08-Mar-17	36.24
EPCL	08-Apr-17	35.62
EPCL	08-Jul-17	34.88
EPCL	08-Aug-17	34.33
EPCL	08-Sep-17	36.02
EPCL	08-Oct-17	35.87
EPCL	08-Nov-17	35.69
EPCL	09-May-17	32
EPCL	09-Jun-17	30.49
EPCL	09-Jul-17	28.98
EPCL	09-Aug-17	30.1
EPCL	09-Nov-17	28.62
EPCL	09-Dec-17	27.34
EPCL	10-Feb-17	32.98
EPCL	10-Mar-17	31.4
EPCL	10-Apr-17	29.86
EPCL	10-May-17	30.81
EPCL	10-Jun-17	32.29
EPCL	10-Sep-17	32.6
EPCL	10-Oct-17	31.66
EPCL	10-Nov-17	31.02
EPCL	10-Dec-17	30.47
EPCL	11-Jan-17	35.18
EPCL	11-Feb-17	34.1
EPCL	11-Mar-17	34.53
EPCL	11-Jun-17	33.73
EPCL	11-Jul-17	33.21
EPCL	11-Aug-17	32.72
EPCL	11-Sep-17	34.25
EPCL	11-Oct-17	34.7
EPCL	12-Apr-17	33.71
EPCL	12-May-17	33.56
EPCL	12-Jun-17	33.57
EPCL	12-Jul-17	31.9
EPCL	12-Aug-17	31.13
EPCL	12-Nov-17	29.58
EPCL	12-Dec-17	30.61
EPCL	01-Jan-18	27.97
EPCL	01-Feb-18	27.18
