date	close
11-Jun-18	74.04
11-Jun-18	86.53
11-Jun-18	93.92
11-Jun-18	100.47
11-Jun-18	275.05
11-Jun-18	338.24
12-Jun-18	13.04
12-Jun-18	16.81
12-Jun-18	36.6
12-Jun-18	63
12-Jun-18	68.88
12-Jun-18	80.93
12-Jun-18	85.48
12-Jun-18	90.75
12-Jun-18	184.69
12-Jun-18	292.96
02-Jul-18	16.8
02-Jul-18	26.77
02-Jul-18	28.28
02-Jul-18	90.36
02-Jul-18	94.11
02-Jul-18	99.13
02-Jul-18	136.08
02-Jul-18	158.54
02-Jul-18	297.92
02-Jul-18	521.47
03-Jul-18	14.91
03-Jul-18	26.76
03-Jul-18	29.34
03-Jul-18	91.16
03-Jul-18	97.84
03-Jul-18	106.23
03-Jul-18	134.15
03-Jul-18	154.34
03-Jul-18	300.06
03-Jul-18	488.94
05-Jul-18	18.99
05-Jul-18	22.54
05-Jul-18	36.24
05-Jul-18	96.5
05-Jul-18	97.22
05-Jul-18	101
05-Jul-18	124.82
05-Jul-18	141.24
05-Jul-18	311.74
05-Jul-18	478.25
06-Jul-18	18.7
06-Jul-18	19.87
06-Jul-18	34.43
06-Jul-18	96.26
06-Jul-18	97.53
06-Jul-18	99.73
06-Jul-18	114.14
06-Jul-18	131.3
06-Jul-18	309.86
06-Jul-18	409.33
08-Jul-18	17.78
08-Jul-18	18.14
08-Jul-18	34.45
08-Jul-18	91.7
08-Jul-18	95.73
08-Jul-18	96.34
08-Jul-18	97.28
08-Jul-18	125.31
08-Jul-18	296
08-Jul-18	343.79
09-Jul-18	13.71
09-Jul-18	20.35
09-Jul-18	32.88
09-Jul-18	77.31
09-Jul-18	83.1
09-Jul-18	84.76
09-Jul-18	89.63
09-Jul-18	102.26
09-Jul-18	277.59
09-Jul-18	322.27
11-Jul-18	15.84
11-Jul-18	17.4
11-Jul-18	38.58
11-Jul-18	74.96
11-Jul-18	77.69
11-Jul-18	87.86
11-Jul-18	93.95
11-Jul-18	105.49
11-Jul-18	278
11-Jul-18	341.38
12-Jul-18	13.31
12-Jul-18	17
12-Jul-18	36.79
12-Jul-18	63.48
12-Jul-18	72.07
12-Jul-18	81.99
12-Jul-18	89.72
12-Jul-18	90.2
12-Jul-18	192.1
12-Jul-18	299.54
01-Aug-18	15.68
01-Aug-18	20.96
01-Aug-18	27.2
01-Aug-18	75.48
01-Aug-18	81.01
01-Aug-18	94.27
01-Aug-18	112.82
01-Aug-18	142.85
01-Aug-18	290.15
01-Aug-18	521.81
02-Aug-18	16.01
02-Aug-18	26.77
02-Aug-18	28.88
02-Aug-18	90.39
02-Aug-18	92.57
02-Aug-18	98.9
02-Aug-18	129.28
02-Aug-18	151.25
02-Aug-18	300.17
02-Aug-18	521.56
03-Aug-18	14.9
03-Aug-18	28.09
03-Aug-18	28.94
03-Aug-18	89.69
03-Aug-18	96.25
03-Aug-18	105.5
03-Aug-18	131.41
03-Aug-18	150.91
03-Aug-18	297.67
03-Aug-18	483.84
05-Aug-18	18.07
05-Aug-18	21.6
05-Aug-18	36.73
05-Aug-18	95.67
05-Aug-18	96.85
05-Aug-18	100.55
05-Aug-18	122.85
05-Aug-18	137.42
05-Aug-18	308.76
05-Aug-18	472.25
08-Aug-18	17.36
08-Aug-18	17.86
08-Aug-18	34.86
08-Aug-18	90.67
08-Aug-18	93.08
08-Aug-18	96.79
08-Aug-18	97.1
08-Aug-18	123.11
08-Aug-18	293.07
08-Aug-18	346.76
10-Aug-18	11.53
10-Aug-18	16.45
10-Aug-18	27.58
10-Aug-18	67.04
10-Aug-18	71.79
10-Aug-18	75.72
10-Aug-18	84.43
10-Aug-18	85.97
10-Aug-18	212.09
10-Aug-18	297.15
11-Aug-18	15.52
11-Aug-18	17
11-Aug-18	37.83
11-Aug-18	75.32
11-Aug-18	75.58
11-Aug-18	86.76
11-Aug-18	94.97
11-Aug-18	106.13
11-Aug-18	265.79
11-Aug-18	340.01
01-Sep-18	16.32
01-Sep-18	22
01-Sep-18	27.26
01-Sep-18	74.43
09-Dec-18	99.86
09-Dec-18	276.08
09-Dec-18	315.14
10-Dec-18	10.02
10-Dec-18	15.54
10-Dec-18	29.36
10-Dec-18	59.01
10-Dec-18	68.54
10-Dec-18	72.4
10-Dec-18	81.45
10-Dec-18	82.56
10-Dec-18	181.18
10-Dec-18	297
11-Dec-18	15.43
11-Dec-18	16.8
11-Dec-18	38.22
11-Dec-18	72.99
11-Dec-18	73.93
11-Dec-18	83.88
11-Dec-18	93.03
11-Dec-18	105.58
11-Dec-18	247.79
11-Dec-18	336.36
12-Dec-18	12.89
12-Dec-18	16.3
12-Dec-18	36.54
12-Dec-18	66.39
12-Dec-18	69.86
12-Dec-18	86.98
12-Dec-18	87.66
12-Dec-18	89.35
12-Dec-18	182.51
12-Dec-18	294.06
01-Jan-19	12.23
01-Jan-19	17
01-Jan-19	38.85
01-Jan-19	65.94
01-Jan-19	73
01-Jan-19	80.76
01-Jan-19	83.98
01-Jan-19	87.64
01-Jan-19	183.08
01-Jan-19	305.54
02-Jan-19	14.29
02-Jan-19	15.82
02-Jan-19	39.69
